,MAE,SMAPE,RMSE
m1_monthly_dataset.tsf_T299.csv,21.94851329500086,4.096266143839354,29.889257807772644
m1_monthly_dataset.tsf_T500.csv,2.383697320358681,3.343944829287435,2.7093460027850105
m1_monthly_dataset.tsf_T266.csv,0.32377289343392157,4.855197770833219,0.3726424325158799
m1_monthly_dataset.tsf_T272.csv,1.7483330582447258,7.774884753038295,2.322055269282902
m1_monthly_dataset.tsf_T514.csv,25.905633974799766,4.778230844949086,32.24254291652238
m1_monthly_dataset.tsf_T528.csv,0.4061062189403537,20.97150182083418,0.603446583576225
m1_monthly_dataset.tsf_T474.csv,0.34257746902130687,10.047189896405312,0.4130301600735398
m1_monthly_dataset.tsf_T312.csv,58.413355984129915,4.669012760527119,77.90883696677452
m1_monthly_dataset.tsf_T306.csv,12.631307680611432,14.374056677181855,16.093339603322285
m1_monthly_dataset.tsf_T460.csv,3.3891035287973232,4.715894746872365,4.021933978566155
m1_monthly_dataset.tsf_T448.csv,1.4111492742622431,1.0384082202008642,1.7888877114224266
m1_monthly_dataset.tsf_T97.csv,38.91328679828078,5.030639870150348,50.92871648626944
m1_monthly_dataset.tsf_T83.csv,1900.09242816724,8.56022737195813,2409.535870614836
m1_monthly_dataset.tsf_T110.csv,30773.864387690526,6.278655982527091,40568.49511585382
m1_monthly_dataset.tsf_T68.csv,1149.0484832514353,17.724318399955983,1597.345808071794
m1_monthly_dataset.tsf_T0.csv,506490.59684447263,50.812078035908335,629047.5804409849
m1_monthly_dataset.tsf_T104.csv,54.169048117045186,15.198963000024762,69.95866589525201
m1_monthly_dataset.tsf_T54.csv,3366.9309638103596,35.01956436662826,4947.9500754015935
m1_monthly_dataset.tsf_T40.csv,49.53370317633079,23.396890376037746,57.880388633702694
m1_monthly_dataset.tsf_T138.csv,706.33140687717,11.220956269579041,908.9986520157317
m1_monthly_dataset.tsf_T41.csv,2919.5925965996234,11.655686851331785,3339.0947662692297
m1_monthly_dataset.tsf_T139.csv,3999.042358568207,11.090910225972577,5148.712354759728
m1_monthly_dataset.tsf_T55.csv,76.55093780533218,21.146236425424764,104.31252682365617
m1_monthly_dataset.tsf_T105.csv,38.404950169319875,14.479451114340216,50.247923843130685
m1_monthly_dataset.tsf_T1.csv,15.418240777901387,6.6461206159923405,22.4713164206486
m1_monthly_dataset.tsf_T111.csv,136.85228572525975,14.26388923818519,168.31682676699828
m1_monthly_dataset.tsf_T69.csv,4455.709159655441,35.56223376523105,5850.257091056627
m1_monthly_dataset.tsf_T82.csv,176.36477704348474,6.48634838574302,233.0928304290346
m1_monthly_dataset.tsf_T96.csv,27.76052874459856,18.852779457732005,35.36609012161042
m1_monthly_dataset.tsf_T449.csv,2.171396246099978,1.2119809560467423,2.582103600086293
m1_monthly_dataset.tsf_T307.csv,55.44996688987056,7.1575539480158,74.9312637177821
m1_monthly_dataset.tsf_T461.csv,1.5826651021552356,1.5304819904695284,1.8564709095428946
m1_monthly_dataset.tsf_T475.csv,8.165729566331883,5.824114683183419,12.374744672879114
m1_monthly_dataset.tsf_T313.csv,22.543610291607393,12.499479436131905,31.97382369793252
